ID,X,Y
718,113.5545395,22.21319661
719,113.55458,22.21320833
720,113.5546647,22.21323427
721,113.554748,22.21326436
722,113.5547764,22.21327676
723,113.5548708,22.21331983
724,113.5549446,22.21335801
725,113.5549835,22.21338153
726,113.5550373,22.21341403
727,113.5551256,22.21347582
728,113.555251,22.21349114
729,113.5555101,22.21352278
730,113.55597,22.21357895
731,113.5559655,22.2135298
732,113.5559548,22.21341211
733,113.5559447,22.21330001
734,113.5559321,22.21316111
735,113.5559208,22.21303636
736,113.5559047,22.21285869
737,113.5558682,22.21245538
738,113.555859,22.21235484
739,113.5558514,22.21227048
740,113.5558456,22.21220674
741,113.5558517,22.2121667
742,113.5558642,22.21212797
743,113.5558828,22.21209144
744,113.5559071,22.21205792
745,113.5559366,22.21202819
746,113.5559705,22.21200292
747,113.5560485,22.21196794
748,113.5561649,22.21192742
749,113.5562878,22.21188311
750,113.5564053,22.21184078
751,113.5565252,22.21179756
752,113.5566776,22.21174261
753,113.5567994,22.21171307
754,113.5569299,22.21182985
755,113.5570276,22.2117929
756,113.5571425,22.2117529
757,113.5572596,22.21171567
758,113.5573668,22.21168158
759,113.5575544,22.21161186
760,113.5576794,22.21156539
761,113.557831,22.21151292
762,113.5579976,22.21145665
763,113.5581572,22.21139017
764,113.5583274,22.21130901
765,113.5584743,22.2112472
766,113.5586182,22.21119347
767,113.5590951,22.21100813
768,113.5592486,22.21094834
769,113.5594288,22.21087891
770,113.5595753,22.21082246
771,113.5596643,22.21061503
772,113.5596823,22.21061356
773,113.5597053,22.21060193
774,113.5597264,22.21059585
775,113.5597535,22.21058914
776,113.5597799,22.21058376
777,113.5598087,22.21057315
778,113.5598308,22.21056357
779,113.5598837,22.21054366
780,113.5599175,22.21053661
781,113.5599579,22.2105187
782,113.5600047,22.2105082
783,113.5600355,22.21050244
784,113.5600626,22.21053737
785,113.560121,22.21051966
786,113.5602502,22.21047311
787,113.56022,22.21040081
788,113.560285,22.21037818
789,113.5603238,22.21039808
790,113.5605024,22.21033387
791,113.560696,22.2102643
792,113.5609223,22.21018361
793,113.5610936,22.21012301
794,113.5613171,22.21004508
795,113.5614986,22.20998451
796,113.5616801,22.20992394
797,113.5618126,22.20987972
798,113.5619794,22.20982301
799,113.5621429,22.20976681
800,113.5623117,22.20970876
801,113.5624423,22.20966385
802,113.5625305,22.20965331
803,113.5625864,22.20963302
804,113.5626575,22.20960723
805,113.5627755,22.20956443
806,113.5628925,22.2095241
807,113.5630124,22.20948332
808,113.5631269,22.20944688
809,113.5632557,22.20940398
810,113.5633837,22.20935841
811,113.5635233,22.20931073
812,113.5636876,22.20925787
813,113.5638147,22.20920545
814,113.5639622,22.20914573
815,113.5640896,22.20907684
816,113.5642367,22.20899604
817,113.564415,22.20888867
818,113.5645466,22.20879708
819,113.5648167,22.20860405
820,113.5649178,22.20846512
821,113.5649132,22.2084089
822,113.5650792,22.2082913
823,113.5651069,22.20820804
824,113.5651863,22.20821083
825,113.5652105,22.20814
826,113.5652938,22.20796915
827,113.5654449,22.20788398
828,113.5654694,22.20778242
829,113.5655438,22.20767103
830,113.5656688,22.20747178
831,113.5658368,22.20719318
832,113.5659429,22.20701472
833,113.5659926,22.2068664
834,113.5660437,22.2066821
835,113.5660834,22.20655505
836,113.5661179,22.20642507
837,113.5661503,22.20628867
838,113.566185,22.2060886
839,113.5662853,22.20566593
840,113.566312,22.20552829
841,113.5663795,22.2054496
842,113.5662959,22.20528126
843,113.5662946,22.20521531
844,113.5662856,22.20503249
845,113.5662789,22.20485119
846,113.566272,22.20458411
847,113.5662714,22.20438383
848,113.5662677,22.20415454
849,113.5662753,22.20391829
850,113.566295,22.20380277
851,113.5663146,22.20368795
852,113.5662818,22.20357701
853,113.566255,22.20348652
854,113.5662607,22.20342026
855,113.5662689,22.20332419
856,113.5662555,22.2032213
857,113.5662358,22.2030287
858,113.566227,22.20288718
859,113.5662492,22.20272505
860,113.5662761,22.20254936
861,113.5663005,22.20242435
862,113.5663059,22.20223938
863,113.5663252,22.20213182
864,113.5663582,22.2019481
865,113.5664247,22.20174564
866,113.5664738,22.2015296
867,113.5665073,22.20142878
868,113.5665673,22.20124998
869,113.566627,22.20108221
870,113.5665329,22.20102395
871,113.5664281,22.20101829
872,113.5663687,22.20101507
873,113.5663191,22.20101373
874,113.5662507,22.20101231
875,113.5662094,22.20101145
876,113.5661631,22.20101048
877,113.5661113,22.20099324
878,113.5661046,22.20099104
879,113.5660955,22.20098799
880,113.5660874,22.20098531
881,113.5660782,22.20098225
882,113.5660662,22.20097827
883,113.5660584,22.20097567
884,113.5660549,22.20097198
885,113.5660565,22.20096583
886,113.5660578,22.2009609
887,113.5660593,22.20095489
888,113.5660606,22.20094975
889,113.566063,22.20094279
890,113.5660654,22.20093575
891,113.5660672,22.20093025
892,113.5660709,22.2009184
893,113.5660725,22.20090786
894,113.5660737,22.20089984
895,113.5660752,22.20089012
896,113.5660773,22.20087619
897,113.5660795,22.20087047
898,113.5660822,22.20086318
899,113.5660857,22.2008538
900,113.5660894,22.20084397
901,113.5660927,22.20083489
902,113.5660963,22.20082528
903,113.5661003,22.20081475
904,113.5661039,22.20080515
905,113.5661043,22.20080122
906,113.566105,22.20079379
907,113.5661061,22.20078338
908,113.5661076,22.2007687
909,113.5661121,22.20075871
910,113.5661157,22.20075047
911,113.5661223,22.2007357
912,113.5661252,22.20072825
913,113.5661292,22.20071791
914,113.5661328,22.20070885
915,113.5661382,22.20069541
916,113.5661426,22.20068496
917,113.5661458,22.20067306
918,113.5661452,22.20065995
919,113.5661431,22.20064433
920,113.5661414,22.20063296
921,113.5661435,22.2006297
922,113.5661511,22.20062496
923,113.5661573,22.20062242
924,113.5661589,22.20062021
925,113.5661583,22.20061624
926,113.5661572,22.20060682
927,113.5661564,22.20059914
928,113.5661612,22.20059269
929,113.5661652,22.20058689
930,113.5661685,22.20058135
931,113.5661714,22.20057496
932,113.5661729,22.20056849
933,113.5661738,22.20056459
934,113.5661742,22.20055678
935,113.5661768,22.20055412
936,113.5661814,22.20054952
937,113.5661854,22.20054347
938,113.5661852,22.20053928
939,113.566185,22.20053406
940,113.5661832,22.20053015
941,113.5661819,22.20052701
942,113.5661807,22.20052448
943,113.5661795,22.20052178
944,113.5661794,22.20051692
945,113.5661831,22.20051344
946,113.5661872,22.2005113
947,113.5661932,22.20050612
948,113.5661937,22.20050233
949,113.5661945,22.20049194
950,113.5661949,22.20048182
951,113.5661948,22.20046753
952,113.5661981,22.20045989
953,113.5662039,22.20045652
954,113.5662101,22.2004484
955,113.5662121,22.20043711
956,113.5662109,22.20043007
957,113.566209,22.2004194
958,113.5662079,22.20041425
959,113.566212,22.2004036
960,113.5662187,22.20039028
961,113.5662224,22.20037944
962,113.5662234,22.20037307
963,113.5662263,22.20035993
964,113.5662304,22.20035618
965,113.5662399,22.20035024
966,113.566247,22.20034529
967,113.5662491,22.20034162
968,113.5662499,22.20033352
969,113.5662497,22.20032526
970,113.5662511,22.20032065
971,113.5662529,22.20031464
972,113.5662538,22.2003027
973,113.5662524,22.20029238
974,113.5662569,22.20028678
975,113.5662584,22.20028198
976,113.5662601,22.20027592
977,113.5662636,22.200268
978,113.5662699,22.20025679
979,113.5662766,22.20024871
980,113.5662826,22.2002396
981,113.5662868,22.20022846
982,113.5662902,22.20022069
983,113.5662942,22.20020225
984,113.5662976,22.20018978
985,113.5662991,22.20017898
986,113.5663008,22.2001663
987,113.5663025,22.2001606
988,113.5663049,22.20015245
989,113.56631,22.20014369
990,113.5663157,22.20013298
991,113.5663203,22.2001239
992,113.5663236,22.20011088
993,113.5663258,22.20009939
994,113.566326,22.20008858
995,113.5663256,22.20007812
996,113.5663293,22.20006909
997,113.5663295,22.20006473
998,113.5663322,22.20005343
999,113.5663398,22.20004134
1000,113.5663445,22.20003045
1001,113.5663482,22.20001959
1002,113.5663527,22.20000778
1003,113.5663555,22.19999713
1004,113.5663579,22.19998466
1005,113.5663601,22.19997023
1006,113.5663633,22.1999603
1007,113.5663668,22.19994828
1008,113.5663707,22.19993673
1009,113.5663765,22.19992376
1010,113.5663812,22.19991356
1011,113.5663854,22.19990246
1012,113.5663864,22.1998961
1013,113.5663896,22.19988218
1014,113.5663933,22.19986944
1015,113.5663974,22.19985517
1016,113.5664012,22.19984843
1017,113.5664009,22.19983467
1018,113.566401,22.19982195
1019,113.5664005,22.19980576
1020,113.5664009,22.19979316
1021,113.5664013,22.19978714
1022,113.5664035,22.19978029
1023,113.5664056,22.19977374
1024,113.5664112,22.19976789
1025,113.5664155,22.19976598
1026,113.5664222,22.19976308
1027,113.5664266,22.19975998
1028,113.5664301,22.1997558
1029,113.5664316,22.19975172
1030,113.5664313,22.19974558
1031,113.5664292,22.19973957
1032,113.5664268,22.1997338
1033,113.5664253,22.19973019
1034,113.5664239,22.19972662
1035,113.5664229,22.1997222
1036,113.566426,22.19971933
1037,113.5664294,22.19971711
1038,113.5664346,22.19971371
1039,113.5664379,22.19971088
1040,113.5664421,22.19970497
1041,113.5664437,22.1997009
1042,113.5664443,22.19969815
1043,113.5664449,22.19969395
1044,113.5664437,22.19968851
1045,113.5664418,22.19968372
1046,113.56644,22.19967887
1047,113.5664413,22.19967359
1048,113.5664444,22.19967058
1049,113.5664469,22.1996687
1050,113.5664492,22.19966705
1051,113.5664519,22.19966502
1052,113.5664544,22.19966235
1053,113.5664561,22.19965872
1054,113.5664566,22.19965404
1055,113.5664555,22.19964879
1056,113.5664537,22.19964632
1057,113.5664504,22.19964177
1058,113.5664487,22.19963684
1059,113.5664487,22.19963285
1060,113.5664508,22.19962874
1061,113.5664578,22.19962327
1062,113.5664633,22.19962162
1063,113.5664678,22.19961695
1064,113.5664683,22.19960807
1065,113.5664649,22.1995958
1066,113.5664635,22.19958865
1067,113.5664638,22.19958205
1068,113.5664686,22.19957552
1069,113.5664705,22.19957028
1070,113.566474,22.19956096
1071,113.5664832,22.19955123
1072,113.5664918,22.1995342
1073,113.5664986,22.19951639
1074,113.5664963,22.19950427
1075,113.566491,22.19948877
1076,113.5664898,22.19947358
1077,113.5664981,22.1994483
1078,113.5665043,22.19942988
1079,113.5665171,22.19939212
1080,113.5665231,22.19937426
1081,113.5665297,22.19935456
1082,113.566537,22.19933281
1083,113.5665431,22.19931482
1084,113.5665484,22.19929905
1085,113.5665543,22.19928152
1086,113.5665596,22.19926581
1087,113.5665648,22.19925023
1088,113.5665734,22.19922464
1089,113.5665792,22.19920767
1090,113.5665847,22.1991913
1091,113.5666102,22.19919872
1092,113.5666122,22.19919634
1093,113.5666118,22.19919283
1094,113.5666131,22.19918339
1095,113.5666157,22.19917539
1096,113.5666197,22.19916371
1097,113.5666227,22.19915568
1098,113.566625,22.1991439
1099,113.5666271,22.19913343
1100,113.5666283,22.19912933
1101,113.5666314,22.19911829
1102,113.5666346,22.19910837
1103,113.5666381,22.19909785
1104,113.5666413,22.19908806
1105,113.5666437,22.19908068
1106,113.5666468,22.1990706
1107,113.5666499,22.19906027
1108,113.5666518,22.19905336
1109,113.5666549,22.19904169
1110,113.5666563,22.19903585
1111,113.5666583,22.19902759
1112,113.5666609,22.19901918
1113,113.5666636,22.19901191
1114,113.5666666,22.19900533
1115,113.566671,22.19899697
1116,113.5666722,22.19899261
1117,113.5666739,22.19898667
1118,113.5666761,22.19897904
1119,113.5666781,22.19897178
1120,113.5666806,22.1989628
1121,113.566683,22.19895594
1122,113.5666858,22.19895046
1123,113.5666888,22.19894422
1124,113.5666909,22.19893747
1125,113.5666923,22.19893103
1126,113.5666929,22.1989234
1127,113.5666933,22.19891706
1128,113.5666941,22.19890729
1129,113.5666955,22.19890488
1130,113.5666988,22.19889911
1131,113.5667022,22.19889297
1132,113.5667049,22.19888761
1133,113.5667076,22.19888124
1134,113.5667096,22.19887522
1135,113.5667109,22.19886988
1136,113.5667118,22.19886155
1137,113.5667127,22.19885294
1138,113.5667145,22.19884889
1139,113.5667172,22.19884251
1140,113.5667199,22.19883707
1141,113.5667226,22.19883198
1142,113.5667258,22.19882611
1143,113.5667273,22.19882158
1144,113.5667293,22.19881577
1145,113.5667315,22.19880912
1146,113.5667347,22.19879966
1147,113.5667369,22.19879309
1148,113.56674,22.19878745
1149,113.5667421,22.19878369
1150,113.5667446,22.19877796
1151,113.5667453,22.19876993
1152,113.5667452,22.19876071
1153,113.5667451,22.1987534
1154,113.5667498,22.19874309
1155,113.5667538,22.1987385
1156,113.5667585,22.19872796
1157,113.5667592,22.19872307
1158,113.5667605,22.19871369
1159,113.5667614,22.19870739
1160,113.5667624,22.1987001
1161,113.566763,22.19869584
1162,113.5667652,22.19868657
1163,113.566767,22.19867933
1164,113.5667695,22.19867442
1165,113.5667739,22.1986658
1166,113.5667751,22.19865722
1167,113.5667763,22.19864876
1168,113.5667785,22.19864069
1169,113.5667817,22.19863564
1170,113.5667862,22.19862861
1171,113.56679,22.19862259
1172,113.5667932,22.19861764
1173,113.5667948,22.19860823
1174,113.5667962,22.19860044
1175,113.5668019,22.19859127
1176,113.5668061,22.19858325
1177,113.5668033,22.19857431
1178,113.5668009,22.19856557
1179,113.5668034,22.19856053
1180,113.5668074,22.19855617
1181,113.5668143,22.19854861
1182,113.5668167,22.19854449
1183,113.5668142,22.19853625
1184,113.5668128,22.19852888
1185,113.5668146,22.19852245
1186,113.5668175,22.19851581
1187,113.5668232,22.19850664
1188,113.5668255,22.19850338
1189,113.5668306,22.19849586
1190,113.5668326,22.19849196
1191,113.5668324,22.19848554
1192,113.5668277,22.1984759
1193,113.5668307,22.1984704
1194,113.5668358,22.19846765
1195,113.566845,22.19846492
1196,113.5668497,22.19846354
1197,113.5668579,22.19845982
1198,113.5668623,22.19845782
1199,113.5668687,22.19845393
1200,113.5668757,22.19844608
1201,113.5668803,22.19844019
1202,113.5668886,22.19842771
1203,113.5669035,22.19841805
1204,113.5669109,22.19840302
1205,113.566856,22.19838646
1206,113.5668613,22.19837752
1207,113.5668663,22.1983692
1208,113.5668688,22.19836333
1209,113.5668735,22.19835115
1210,113.5668749,22.19834161
1211,113.566876,22.19833417
1212,113.566875,22.1983282
1213,113.5668717,22.19832217
1214,113.5668691,22.19831741
1215,113.5668651,22.19831172
1216,113.5668622,22.19830777
1217,113.5668578,22.19830367
1218,113.5668596,22.19829812
1219,113.5668732,22.1982612
1220,113.5668782,22.19824558
1221,113.5668918,22.19820318
1222,113.5668977,22.19818455
1223,113.5669048,22.19816219
1224,113.5669121,22.19813953
1225,113.56692,22.19811418
1226,113.5669285,22.1980869
1227,113.5669396,22.1980509
1228,113.5669443,22.19803347
1229,113.5669537,22.1979986
1230,113.5669606,22.19797633
1231,113.5669736,22.19793401
1232,113.5669815,22.19790737
1233,113.5669887,22.19788163
1234,113.5669945,22.19785953
1235,113.5669976,22.19784769
1236,113.5670083,22.19783577
1237,113.567014,22.19782041
1238,113.5670185,22.19781137
1239,113.5670288,22.19779244
1240,113.5670367,22.19778144
1241,113.5670454,22.19776195
1242,113.5670483,22.19775439
1243,113.5670521,22.19774423
1244,113.5670568,22.19773405
1245,113.5670611,22.19772575
1246,113.5670659,22.19771655
1247,113.5670704,22.1977044
1248,113.567073,22.19769701
1249,113.5670768,22.19768651
1250,113.5670784,22.19768256
1251,113.5670818,22.19767389
1252,113.5670836,22.1976692
1253,113.5670867,22.19766151
1254,113.5670913,22.19765401
1255,113.5670939,22.19764983
1256,113.5670989,22.19764029
1257,113.5671027,22.19763166
1258,113.567107,22.19761978
1259,113.5671093,22.19761085
1260,113.5671123,22.19760117
1261,113.5671167,22.19758906
1262,113.5671203,22.19757707
1263,113.5671242,22.19756335
1264,113.5671268,22.19755258
1265,113.5671278,22.19754434
1266,113.5671288,22.19753446
1267,113.5671271,22.19752299
1268,113.567126,22.19751599
1269,113.5671252,22.19750572
1270,113.567125,22.19750095
1271,113.5671274,22.19748949
1272,113.5671304,22.19748327
1273,113.5671331,22.19747757
1274,113.5671393,22.19746679
1275,113.5671452,22.19745939
1276,113.5671482,22.19745556
1277,113.5671576,22.1974464
1278,113.5671647,22.19744137
1279,113.5671725,22.19743637
1280,113.5671796,22.19743106
1281,113.567185,22.19742348
1282,113.5671875,22.19741753
1283,113.56719,22.19740882
1284,113.5671907,22.19740216
1285,113.5671907,22.19739459
1286,113.5671861,22.19737898
1287,113.567184,22.19736428
1288,113.567184,22.19735082
1289,113.5671866,22.19733562
1290,113.5671892,22.19732741
1291,113.5671921,22.19731841
1292,113.5671951,22.19730479
1293,113.5671978,22.19728699
1294,113.5672,22.19727276
1295,113.5672045,22.19725281
1296,113.567209,22.19724043
1297,113.5672186,22.19722851
1298,113.567224,22.19722599
1299,113.56723,22.19722256
1300,113.5672356,22.19721408
1301,113.5672387,22.1972062
1302,113.5672432,22.19719286
1303,113.5672471,22.19717942
1304,113.5672535,22.19715613
1305,113.5672595,22.19713442
1306,113.5672649,22.19711472
1307,113.56728,22.19706179
1308,113.5672905,22.19703296
1309,113.5673018,22.1970083
1310,113.5673118,22.1969861
1311,113.5673226,22.1969648
1312,113.567334,22.19694187
1313,113.5673416,22.19692605
1314,113.5673479,22.19691224
1315,113.5673547,22.19689661
1316,113.5673639,22.19687286
1317,113.5673716,22.19685261
1318,113.5673781,22.19683713
1319,113.5673862,22.19681893
1320,113.5673982,22.196793
1321,113.5674048,22.19677976
1322,113.5674123,22.196765
1323,113.567419,22.19675113
1324,113.5674268,22.19673412
1325,113.5674381,22.19671133
1326,113.5674457,22.19669583
1327,113.567455,22.19667567
1328,113.5674594,22.19666115
1329,113.567464,22.19664517
1330,113.5674719,22.1966158
1331,113.567474,22.19660837
1332,113.5674763,22.19659832
1333,113.5674781,22.1965892
1334,113.5674773,22.19657933
1335,113.5674705,22.19657519
1336,113.5674642,22.19657459
1337,113.5674539,22.19657333
1338,113.5674497,22.1965708
1339,113.5674488,22.1965646
1340,113.5674512,22.19655657
1341,113.5674559,22.19655085
1342,113.5674606,22.19654954
1343,113.5674683,22.19654772
1344,113.5674732,22.19654675
1345,113.5674762,22.19654432
1346,113.5674791,22.19654193
1347,113.5674821,22.19653734
1348,113.5674843,22.19653253
1349,113.5674841,22.19652794
1350,113.5674816,22.19652634
1351,113.5674774,22.19652426
1352,113.567473,22.19652219
1353,113.5674725,22.19651829
1354,113.5674733,22.19651552
1355,113.5674751,22.19651246
1356,113.5674783,22.19650907
1357,113.5674819,22.19650522
1358,113.5674838,22.19650421
1359,113.5674871,22.19650248
1360,113.5674883,22.19649927
1361,113.5674958,22.19647358
1362,113.5675007,22.19645868
1363,113.5675073,22.19643536
1364,113.5675107,22.19640994
1365,113.5675128,22.19638801
1366,113.5675145,22.19635819
1367,113.5675147,22.19634137
1368,113.5675149,22.19632503
1369,113.5675138,22.19629907
1370,113.5675147,22.19627007
1371,113.5675127,22.19624196
1372,113.5675093,22.19622375
1373,113.567501,22.19619671
1374,113.5674902,22.19617157
1375,113.5674753,22.19614771
1376,113.5674493,22.19611471
1377,113.5674175,22.19607989
1378,113.5673828,22.19604705
1379,113.5673531,22.19602415
1380,113.5673207,22.19600263
1381,113.5672917,22.19598522
1382,113.5672483,22.19596332
1383,113.5672158,22.19594986
1384,113.5672033,22.19594464
1385,113.5671753,22.19594181
1386,113.5671564,22.19594031
1387,113.5671306,22.19593874
1388,113.5670921,22.19593634
1389,113.5670712,22.1959366
1390,113.567058,22.19593648
1391,113.5670467,22.19593008
1392,113.5670413,22.19592054
1393,113.5670383,22.19591271
1394,113.5670318,22.19589531
1395,113.5670296,22.19588622
1396,113.5670255,22.19586923
1397,113.5670204,22.19585617
1398,113.5670136,22.19584533
1399,113.5669946,22.19582763
1400,113.5669703,22.19581686
1401,113.5669571,22.1958145
1402,113.5669045,22.19581359
1403,113.5668038,22.19581904
1404,113.566742,22.1958173
1405,113.5666537,22.19580602
1406,113.5665603,22.19578433
1407,113.5664676,22.19575857
1408,113.5663506,22.19572608
1409,113.5662373,22.19569461
1410,113.56606,22.19564537
1411,113.5659757,22.19561323
1412,113.565939,22.19558791
1413,113.5659073,22.19555729
1414,113.5658622,22.19548366
1415,113.5657482,22.1952808
1416,113.5656372,22.19508334
1417,113.5655472,22.19492374
1418,113.565685,22.19471486
